TimeStamp,Region,Site,Bandwidth,Availabulity,Packet Loss
2023-04-06 07:54:50,North America,Site_B,439.13,99.16,2.72
2023-07-23 10:04:17,Europe,Site_C,295.39,91.0,4.39
2023-10-27 03:03:21,North America,Site_E,393.03,96.38,2.24
2023-12-23 00:54:22,Europe,Site_D,418.44,92.74,2.06
2023-12-13 00:30:00,Asia,Site_E,426.35,94.96,0.89
2023-10-29 13:43:17,Europe,Site_D,591.8,94.92,0.25
2023-03-05 19:59:44,Europe,Site_D,239.21,90.21,3.12
2023-03-18 20:27:50,South America,Site_D,530.24,98.13,4.09
2023-07-28 11:30:58,Asia,Site_A,349.55,96.81,4.12
2023-02-27 22:34:31,Australia,Site_B,539.97,93.04,2.04
2023-07-05 06:08:58,South America,Site_D,379.49,95.8,3.22
2023-12-15 20:53:06,Europe,Site_E,545.05,90.03,0.47
2023-10-21 14:38:30,Asia,Site_E,426.16,93.7,0.15
2023-06-23 19:26:00,Africa,Site_A,617.62,97.74,2.81
2023-07-06 22:39:05,Africa,Site_A,610.93,94.03,4.68
2023-12-26 13:04:18,Australia,Site_B,869.67,95.83,1.76
2023-03-06 04:31:01,North America,Site_B,993.9,92.57,2.24
2023-03-01 04:56:00,Europe,Site_D,156.85,94.36,3.79
2023-05-17 08:05:00,South America,Site_E,607.55,95.96,1.24
2023-08-06 10:21:57,Asia,Site_A,189.83,90.97,2.87
2023-03-17 16:04:56,Asia,Site_E,950.48,94.33,3.88
2023-05-06 17:59:35,Asia,Site_D,247.2,91.49,2.72
2023-02-26 19:56:55,Asia,Site_B,91.26,96.8,0.72
2023-03-10 13:48:02,Australia,Site_B,197.96,98.87,4.28
2023-12-23 14:54:40,South America,Site_A,143.5,96.41,3.65
2023-11-10 06:33:32,Asia,Site_D,618.03,96.05,2.65
2023-09-07 03:14:00,North America,Site_B,950.59,99.16,4.21
2023-04-24 14:07:14,Asia,Site_D,119.26,98.87,2.8
2023-10-12 18:54:56,Europe,Site_C,544.74,92.19,0.82
2023-05-20 15:09:39,Asia,Site_D,506.06,94.62,2.51
2023-11-08 13:10:15,Australia,Site_C,540.09,97.05,3.72
2023-04-17 17:41:36,Europe,Site_D,597.24,90.63,4.64
2023-02-06 16:13:34,Asia,Site_C,76.87,99.27,4.86
2023-10-02 08:27:41,Europe,Site_B,982.44,96.86,0.67
2023-06-23 23:06:49,North America,Site_E,140.04,90.4,2.12
2023-11-08 07:18:35,South America,Site_B,383.69,96.0,1.52
2023-01-28 02:22:26,South America,Site_E,358.02,95.13,1.55
2023-04-28 14:25:56,Asia,Site_A,326.52,91.1,3.68
2023-07-01 10:50:38,Australia,Site_B,903.72,91.83,4.48
2023-12-21 10:47:04,Asia,Site_D,834.0,95.95,0.28
2023-12-30 22:10:24,South America,Site_B,561.63,91.47,1.76
2023-01-25 00:11:00,North America,Site_B,678.45,96.2,2.5
2023-07-31 09:11:07,North America,Site_C,199.9,92.04,4.64
2023-07-06 05:28:39,North America,Site_E,473.79,95.9,3.79
2023-06-13 04:50:51,Africa,Site_A,813.58,90.46,1.23
2023-02-22 05:58:12,North America,Site_B,277.04,92.88,1.17
2023-11-29 13:05:30,Asia,Site_E,938.81,92.67,2.42
2023-07-02 14:50:29,South America,Site_B,164.89,99.25,0.6
2023-08-19 05:35:21,North America,Site_E,504.69,92.92,2.49
2023-10-22 11:52:47,South America,Site_C,704.13,97.62,4.36
2023-03-27 03:15:38,Africa,Site_C,597.08,94.29,2.14
2023-07-31 01:14:21,Europe,Site_A,953.49,95.55,0.8
2023-12-12 21:41:35,South America,Site_B,598.06,93.39,3.05
2023-05-04 16:36:01,North America,Site_A,729.86,96.49,0.83
2023-11-28 00:57:13,North America,Site_E,992.59,98.66,0.51
2023-03-09 22:04:31,Australia,Site_C,88.05,96.64,1.5
2023-05-18 17:43:19,North America,Site_C,114.28,98.45,2.58
2023-07-01 01:27:06,Africa,Site_C,415.72,93.73,0.23
2023-04-02 22:35:18,Europe,Site_E,408.96,97.47,2.61
2023-06-10 09:59:12,South America,Site_B,645.05,96.63,0.79
2023-09-24 14:22:47,Asia,Site_C,671.01,93.52,0.54
2023-11-08 20:33:32,South America,Site_B,242.58,93.37,1.95
2023-07-07 09:01:55,Europe,Site_D,141.7,99.64,0.01
2023-10-09 01:46:57,Asia,Site_A,647.74,90.22,2.63
2023-03-25 22:53:31,Australia,Site_B,723.35,93.17,2.71
2023-07-12 10:42:31,Africa,Site_A,377.82,94.47,0.35
2023-04-22 00:09:40,Australia,Site_A,236.13,91.08,4.88
2023-11-06 03:21:34,Africa,Site_C,327.6,99.44,4.85
2023-01-26 19:43:55,North America,Site_C,637.86,97.05,4.17
2023-01-27 15:46:25,Africa,Site_A,634.15,91.92,4.49
2023-10-03 16:31:55,North America,Site_B,786.66,92.97,2.8
2023-06-10 02:59:17,Europe,Site_C,99.31,95.46,4.52
2023-02-09 12:37:11,South America,Site_A,853.97,95.75,1.47
2023-01-10 01:20:20,Africa,Site_B,103.47,95.91,1.18
2023-03-25 16:07:41,North America,Site_A,911.21,95.47,2.89
2023-12-01 03:38:00,Africa,Site_B,437.98,92.93,3.45
2023-02-26 16:31:45,Europe,Site_C,482.02,92.04,2.1
2023-09-25 22:46:30,South America,Site_A,738.18,90.56,0.53
2023-05-13 12:27:16,Africa,Site_D,133.52,92.37,0.22
2023-07-26 09:51:17,Europe,Site_C,215.11,91.44,0.19
2023-07-31 21:12:41,Asia,Site_B,423.15,91.65,4.06
2023-10-07 18:48:19,Australia,Site_A,993.8,95.71,2.36
2023-08-22 16:40:35,South America,Site_A,469.4,97.14,0.73
2023-01-29 18:01:05,South America,Site_A,875.65,90.29,3.3
2023-11-05 15:50:43,North America,Site_A,519.34,99.54,1.64
2023-09-14 10:40:49,Africa,Site_A,292.36,90.73,0.15
2023-03-10 12:12:43,Asia,Site_C,526.13,99.75,3.45
2023-08-23 20:22:07,Africa,Site_B,944.79,95.43,3.99
2023-10-11 04:00:12,Asia,Site_A,273.81,96.95,4.57
2023-04-15 14:19:03,Africa,Site_A,519.33,94.52,4.58
2023-05-11 05:01:01,Europe,Site_D,677.36,94.47,3.51
2023-01-05 06:48:26,Europe,Site_A,211.51,99.5,1.59
2023-05-17 19:35:03,Asia,Site_B,536.41,91.31,1.8
2023-01-08 01:21:03,South America,Site_B,151.24,92.7,2.29
2023-10-31 07:08:04,Europe,Site_B,955.35,99.01,0.22
2023-05-01 15:31:24,Australia,Site_A,936.7,90.92,2.51
2023-09-30 15:03:24,Asia,Site_E,923.79,95.52,0.01
2023-09-10 00:37:20,Africa,Site_D,527.48,91.74,2.99
2023-12-17 17:37:35,Australia,Site_B,648.91,99.79,4.91
2023-10-23 16:45:57,South America,Site_C,568.54,91.05,3.5
2023-10-30 17:33:05,Asia,Site_C,223.97,91.24,0.5
2023-10-12 12:56:54,North America,Site_B,521.42,94.99,0.47
2023-06-20 19:59:38,South America,Site_D,645.61,91.06,3.05
2023-07-14 05:43:23,North America,Site_D,83.7,95.88,1.88
2023-08-15 23:59:31,North America,Site_A,263.72,97.96,2.39
2023-06-08 20:27:10,Australia,Site_B,146.2,96.72,3.1
2023-01-02 03:14:25,Africa,Site_D,935.63,92.46,4.12
2023-09-13 09:09:12,Africa,Site_E,650.76,91.18,3.59
2023-12-18 13:17:32,Australia,Site_C,487.72,99.6,0.24
2023-03-13 11:55:04,Africa,Site_C,668.33,96.3,2.92
2023-09-19 15:33:34,South America,Site_B,533.18,96.51,3.39
2023-08-20 00:09:56,Africa,Site_B,854.7,93.94,3.43
2023-08-20 00:38:47,Asia,Site_A,698.86,99.91,3.24
2023-02-13 00:55:30,South America,Site_A,703.24,90.56,4.14
2023-02-23 23:28:48,Africa,Site_E,535.62,94.61,4.22
2023-05-28 17:01:31,North America,Site_B,154.75,95.63,2.55
2023-09-15 01:20:20,Asia,Site_A,819.03,91.68,4.65
2023-08-09 05:22:04,Europe,Site_B,59.18,90.38,4.08
2023-12-09 02:20:23,Asia,Site_E,243.02,98.53,0.16
2023-05-28 18:52:37,North America,Site_C,950.36,97.52,1.86
2023-08-11 02:09:01,South America,Site_B,920.16,91.23,2.8
2023-10-01 17:14:09,Australia,Site_B,176.8,90.63,2.14
2023-06-26 04:55:43,Asia,Site_D,609.13,97.53,4.8
2023-01-24 23:17:39,North America,Site_C,278.82,96.6,3.59
2023-09-25 20:51:38,South America,Site_D,762.06,98.01,2.08
2023-07-16 14:36:20,Europe,Site_E,512.07,91.84,3.55
2023-10-23 08:46:58,Africa,Site_D,898.98,93.35,4.52
2023-03-30 11:55:14,Europe,Site_C,666.45,93.76,1.59
2023-06-05 20:22:17,North America,Site_B,834.73,95.19,0.56
2023-10-24 06:47:01,North America,Site_B,456.87,99.58,3.66
2023-11-12 08:40:36,South America,Site_C,50.34,90.04,4.95
2023-03-26 00:47:27,South America,Site_A,710.92,92.29,3.17
2023-06-28 12:34:04,Australia,Site_E,726.02,97.59,0.82
2023-12-15 10:23:16,Africa,Site_D,557.97,95.85,3.68
2023-09-29 09:50:24,North America,Site_D,914.83,99.04,1.75
2023-12-01 17:10:20,Africa,Site_A,226.68,92.99,0.41
2023-04-23 07:53:54,South America,Site_B,493.38,98.48,2.37
2023-12-06 06:01:18,Africa,Site_D,297.98,94.51,3.25
2023-09-20 23:27:47,Asia,Site_C,140.7,90.55,4.12
2023-11-10 18:54:10,Asia,Site_E,414.02,95.82,2.09
2023-03-18 01:26:25,Africa,Site_A,437.64,97.73,3.93
2023-05-17 11:11:15,Africa,Site_D,197.36,97.58,1.76
2023-08-01 15:23:33,Europe,Site_D,686.11,92.38,2.84
2023-05-19 14:22:08,Europe,Site_C,199.93,90.52,4.9
2023-05-03 06:14:48,Europe,Site_A,168.83,95.84,2.52
2023-07-05 16:20:13,Europe,Site_D,537.05,97.14,2.01
2023-03-17 22:23:58,Europe,Site_D,984.2,97.75,2.2
2023-04-02 22:25:39,Europe,Site_A,87.31,99.11,4.27
2023-02-22 03:19:12,Europe,Site_B,553.71,97.7,0.72
2023-07-20 22:09:33,Australia,Site_E,593.02,92.72,4.14
2023-05-05 19:29:05,Africa,Site_C,635.91,95.74,0.11
2023-10-30 16:37:30,Europe,Site_D,403.7,92.31,3.1
2023-08-25 14:42:29,Australia,Site_D,267.64,98.13,1.74
2023-10-29 00:59:20,South America,Site_B,620.86,98.6,4.74
2023-07-04 10:50:37,Europe,Site_A,426.84,97.34,2.93
2023-08-18 05:37:16,Europe,Site_C,66.44,96.29,0.43
2023-04-03 05:45:13,North America,Site_A,111.01,92.61,1.56
2023-05-06 01:25:54,North America,Site_B,582.16,93.66,4.32
2023-05-03 03:32:39,Australia,Site_E,440.7,96.33,4.64
2023-05-23 14:13:27,Australia,Site_E,428.2,96.95,4.18
2023-02-25 10:51:13,Australia,Site_A,647.92,99.09,1.65
2023-12-14 15:57:06,Asia,Site_E,675.68,93.25,4.94
2023-09-29 03:37:04,Europe,Site_B,682.59,95.22,0.21
2023-01-03 15:14:51,Africa,Site_E,128.28,91.99,2.69
2023-04-19 02:49:46,Europe,Site_A,912.18,98.31,4.44
2023-09-09 09:55:08,North America,Site_A,176.38,95.43,4.01
2023-10-27 00:23:08,South America,Site_C,134.21,97.81,3.46
2023-03-14 21:54:54,Europe,Site_D,455.61,95.14,3.33
2023-11-18 06:04:36,South America,Site_C,675.53,95.55,1.43
2023-04-21 23:12:00,Europe,Site_B,823.22,96.63,0.98
2023-03-29 09:58:22,Australia,Site_A,626.43,91.41,3.82
2023-07-31 09:25:25,Australia,Site_E,772.56,98.46,2.21
2023-01-14 21:38:23,North America,Site_C,940.45,99.19,3.23
